รหัสยืนยัน,สถานะ,รหัส_นศ,วิเคราะห์ประเด็น,หลักฐาน,มุมมอง,เชื่อมโยง,สรุป,คะแนนรวม,จำนวนรอบ,การคัดลอก,V_ที่ได้,V_ที่ถูกต้อง,หมายเหตุ
TK-0221-44444-5R-0C-V91-D26,ไม่ถูกต้อง,221,4,4,4,4,4,20,5,0,V91,V04,V code ไม่ตรง: ได้ V91 แต่ควรเป็น V04 → อาจเป็นรหัสปลอม!
TK-0787-43444-5R-0C-V50-D26,ไม่ถูกต้อง,787,4,3,4,4,4,19,5,0,V50,V16,V code ไม่ตรง: ได้ V50 แต่ควรเป็น V16 → อาจเป็นรหัสปลอม!
TK-0071-44444-5R-0C-V01-D26,ไม่ถูกต้อง,71,4,4,4,4,4,20,5,0,V01,V07,V code ไม่ตรง: ได้ V01 แต่ควรเป็น V07 → อาจเป็นรหัสปลอม!
TK-0155-44444-5R-0C-V89-D26,ไม่ถูกต้อง,155,4,4,4,4,4,20,5,0,V89,V10,V code ไม่ตรง: ได้ V89 แต่ควรเป็น V10 → อาจเป็นรหัสปลอม!
TK-0003-44444-5R-OC-V57-D26,ไม่ถูกต้อง,,0,0,0,0,0,0,0,0,,,รูปแบบรหัสไม่ถูกต้อง (ต้องเป็น TK-XXXX-XXXXX-XR-XC-VXX-D26)
TK-0398-43444-5R-0C-V19-D26,ไม่ถูกต้อง,398,4,3,4,4,4,19,5,0,V19,V14,V code ไม่ตรง: ได้ V19 แต่ควรเป็น V14 → อาจเป็นรหัสปลอม!
TK-0078-44444-5R-0C-V19-D26,ไม่ถูกต้อง,78,4,4,4,4,4,20,5,0,V19,V14,V code ไม่ตรง: ได้ V19 แต่ควรเป็น V14 → อาจเป็นรหัสปลอม!
TK-0112-44344-5R-0C-V18-D26,ไม่ถูกต้อง,112,4,4,3,4,4,19,5,0,V18,V01,V code ไม่ตรง: ได้ V18 แต่ควรเป็น V01 → อาจเป็นรหัสปลอม!
TK-0115-44444-5R-0C-V69-D26,ไม่ถูกต้อง,115,4,4,4,4,4,20,5,0,V69,V06,V code ไม่ตรง: ได้ V69 แต่ควรเป็น V06 → อาจเป็นรหัสปลอม!
TK-0002-44444-5R-0C-V27-D26,ไม่ถูกต้อง,2,4,4,4,4,4,20,5,0,V27,V01,V code ไม่ตรง: ได้ V27 แต่ควรเป็น V01 → อาจเป็นรหัสปลอม!
TK-0035-33344-5R-0C-V17-D26,ไม่ถูกต้อง,35,3,3,3,4,4,17,5,0,V17,V97,V code ไม่ตรง: ได้ V17 แต่ควรเป็น V97 → อาจเป็นรหัสปลอม!
TK-2022-43444-5R-0C-V31-D26,ไม่ถูกต้อง,2022,4,3,4,4,4,19,5,0,V31,V00,V code ไม่ตรง: ได้ V31 แต่ควรเป็น V00 → อาจเป็นรหัสปลอม!
TK-43344-5R-0C-V52-D26,ไม่ถูกต้อง,,0,0,0,0,0,0,0,0,,,รูปแบบรหัสไม่ถูกต้อง (ต้องเป็น TK-XXXX-XXXXX-XR-XC-VXX-D26)
TK-0348-43444-5R-0C-V51-D26,ไม่ถูกต้อง,348,4,3,4,4,4,19,5,0,V51,V09,V code ไม่ตรง: ได้ V51 แต่ควรเป็น V09 → อาจเป็นรหัสปลอม!
TK-0017-44344-5R-0C-V25-D26,ไม่ถูกต้อง,17,4,4,3,4,4,19,5,0,V25,V05,V code ไม่ตรง: ได้ V25 แต่ควรเป็น V05 → อาจเป็นรหัสปลอม!
TK-0001-44443-5R-0C-V35-D26,ไม่ถูกต้อง,1,4,4,4,4,3,19,5,0,V35,V96,V code ไม่ตรง: ได้ V35 แต่ควรเป็น V96 → อาจเป็นรหัสปลอม!
TK-0196-44444-6R-0C-V78-D26,ไม่ถูกต้อง,196,4,4,4,4,4,20,6,0,V78,V18,V code ไม่ตรง: ได้ V78 แต่ควรเป็น V18 → อาจเป็นรหัสปลอม!
TK-0092-43444-5R-0C-V08-D26,ไม่ถูกต้อง,92,4,3,4,4,4,19,5,0,V08,V05,V code ไม่ตรง: ได้ V08 แต่ควรเป็น V05 → อาจเป็นรหัสปลอม!
TK-0085-44344-5R-0C-V32-D26,ไม่ถูกต้อง,85,4,4,3,4,4,19,5,0,V32,V10,V code ไม่ตรง: ได้ V32 แต่ควรเป็น V10 → อาจเป็นรหัสปลอม!
TK-1010-44434-5R-0C-V47-D26,ไม่ถูกต้อง,1010,4,4,4,3,4,19,5,0,V47,V94,V code ไม่ตรง: ได้ V47 แต่ควรเป็น V94 → อาจเป็นรหัสปลอม!
TK-0060-33444-5R-0C-V05-D26,ไม่ถูกต้อง,60,3,3,4,4,4,18,5,0,V05,V97,V code ไม่ตรง: ได้ V05 แต่ควรเป็น V97 → อาจเป็นรหัสปลอม!
TK-0003-43344-5R-0C-V45-D26,ไม่ถูกต้อง,3,4,3,3,4,4,18,5,0,V45,V95,V code ไม่ตรง: ได้ V45 แต่ควรเป็น V95 → อาจเป็นรหัสปลอม!
TK-0843-43444-5R-0C-V06-D26,ไม่ถูกต้อง,843,4,3,4,4,4,19,5,0,V06,V09,V code ไม่ตรง: ได้ V06 แต่ควรเป็น V09 → อาจเป็นรหัสปลอม!
TK-[0461]-43434-5R-0C-V15-D26,ไม่ถูกต้อง,,0,0,0,0,0,0,0,0,,,รูปแบบรหัสไม่ถูกต้อง (ต้องเป็น TK-XXXX-XXXXX-XR-XC-VXX-D26)
TK-0345-43434-5R-0C-V82-D26,ไม่ถูกต้อง,345,4,3,4,3,4,18,5,0,V82,V99,V code ไม่ตรง: ได้ V82 แต่ควรเป็น V99 → อาจเป็นรหัสปลอม!
TK-0433-43344-5R-0C-V30-D26,ไม่ถูกต้อง,433,4,3,3,4,4,18,5,0,V30,V02,V code ไม่ตรง: ได้ V30 แต่ควรเป็น V02 → อาจเป็นรหัสปลอม!
TK-0207-44444-5R-0C-V23-D26,ไม่ถูกต้อง,207,4,4,4,4,4,20,5,0,V23,V08,V code ไม่ตรง: ได้ V23 แต่ควรเป็น V08 → อาจเป็นรหัสปลอม!
TK-0626-44444-5R-0C-V63-D26,ไม่ถูกต้อง,626,4,4,4,4,4,20,5,0,V63,V13,V code ไม่ตรง: ได้ V63 แต่ควรเป็น V13 → อาจเป็นรหัสปลอม!
TK-0559-44444-5R-0C-V39-D26,ไม่ถูกต้อง,559,4,4,4,4,4,20,5,0,V39,V18,V code ไม่ตรง: ได้ V39 แต่ควรเป็น V18 → อาจเป็นรหัสปลอม!
TK-0385-43344-5R-0C-V23-D26,ไม่ถูกต้อง,385,4,3,3,4,4,18,5,0,V23,V08,V code ไม่ตรง: ได้ V23 แต่ควรเป็น V08 → อาจเป็นรหัสปลอม!
TK-0131-43444-5R-0C-V84-D26,ไม่ถูกต้อง,131,4,3,4,4,4,19,5,0,V84,V99,V code ไม่ตรง: ได้ V84 แต่ควรเป็น V99 → อาจเป็นรหัสปลอม!
TK-0834-44444-5R-0C-V98-D26,ไม่ถูกต้อง,834,4,4,4,4,4,20,5,0,V98,V14,V code ไม่ตรง: ได้ V98 แต่ควรเป็น V14 → อาจเป็นรหัสปลอม!
TK-0777-43343-5R-0C-V54-D26,ไม่ถูกต้อง,777,4,3,3,4,3,17,5,0,V54,V09,V code ไม่ตรง: ได้ V54 แต่ควรเป็น V09 → อาจเป็นรหัสปลอม!
TK-0149-44444-5R-0C-V47-D26,ไม่ถูกต้อง,149,4,4,4,4,4,20,5,0,V47,V13,V code ไม่ตรง: ได้ V47 แต่ควรเป็น V13 → อาจเป็นรหัสปลอม!
TK-0171-43443-5R-0C-V68-D26,ไม่ถูกต้อง,171,4,3,4,4,3,18,5,0,V68,V99,V code ไม่ตรง: ได้ V68 แต่ควรเป็น V99 → อาจเป็นรหัสปลอม!
TK-0833-33343-5R-0C-V21-D26,ไม่ถูกต้อง,833,3,3,3,4,3,16,5,0,V21,V99,V code ไม่ตรง: ได้ V21 แต่ควรเป็น V99 → อาจเป็นรหัสปลอม!
TK-0459-33343-5R-0C-V15-D26,ไม่ถูกต้อง,459,3,3,3,4,3,16,5,0,V15,V03,V code ไม่ตรง: ได้ V15 แต่ควรเป็น V03 → อาจเป็นรหัสปลอม!
TK-0529-44444-5R-0C-V48-D26,ไม่ถูกต้อง,529,4,4,4,4,4,20,5,0,V48,V15,V code ไม่ตรง: ได้ V48 แต่ควรเป็น V15 → อาจเป็นรหัสปลอม!
TK-0025-44444-5R-0C-V63-D2,ไม่ถูกต้อง,,0,0,0,0,0,0,0,0,,,รูปแบบรหัสไม่ถูกต้อง (ต้องเป็น TK-XXXX-XXXXX-XR-XC-VXX-D26)
TK-0387-43344-5R-0C-V47-D26,ไม่ถูกต้อง,387,4,3,3,4,4,18,5,0,V47,V10,V code ไม่ตรง: ได้ V47 แต่ควรเป็น V10 → อาจเป็นรหัสปลอม!
TK-0424-43444-5R-0C-V95-D26,ไม่ถูกต้อง,424,4,3,4,4,4,19,5,0,V95,V04,V code ไม่ตรง: ได้ V95 แต่ควรเป็น V04 → อาจเป็นรหัสปลอม!
TK-0233-43444-5R-0C-V40-D26,ไม่ถูกต้อง,233,4,3,4,4,4,19,5,0,V40,V02,V code ไม่ตรง: ได้ V40 แต่ควรเป็น V02 → อาจเป็นรหัสปลอม!
TK-0156-43443-5R-0C-V34-D26,ไม่ถูกต้อง,156,4,3,4,4,3,18,5,0,V34,V02,V code ไม่ตรง: ได้ V34 แต่ควรเป็น V02 → อาจเป็นรหัสปลอม!
TK-0028-43444-5R-0C-V39-D26,ไม่ถูกต้อง,28,4,3,4,4,4,19,5,0,V39,V04,V code ไม่ตรง: ได้ V39 แต่ควรเป็น V04 → อาจเป็นรหัสปลอม!
TK-0335-33343-5R-0C-V40-D26,ไม่ถูกต้อง,335,3,3,3,4,3,16,5,0,V40,V96,V code ไม่ตรง: ได้ V40 แต่ควรเป็น V96 → อาจเป็นรหัสปลอม!
TK-0334-43444-5R-0C-V70-D26,ไม่ถูกต้อง,334,4,3,4,4,4,19,5,0,V70,V04,V code ไม่ตรง: ได้ V70 แต่ควรเป็น V04 → อาจเป็นรหัสปลอม!
TK-0129-43434-5R-0C-V39-D26,ไม่ถูกต้อง,129,4,3,4,3,4,18,5,0,V39,V99,V code ไม่ตรง: ได้ V39 แต่ควรเป็น V99 → อาจเป็นรหัสปลอม!
TK-0175-43444-5R-0C-V24-D26,ไม่ถูกต้อง,175,4,3,4,4,4,19,5,0,V24,V07,V code ไม่ตรง: ได้ V24 แต่ควรเป็น V07 → อาจเป็นรหัสปลอม!
TK-0285-43444-5R-0C-V08-D26,ไม่ถูกต้อง,285,4,3,4,4,4,19,5,0,V08,V09,V code ไม่ตรง: ได้ V08 แต่ควรเป็น V09 → อาจเป็นรหัสปลอม!
TK-0491-44444-5R-0C-V82-D26,ไม่ถูกต้อง,491,4,4,4,4,4,20,5,0,V82,V13,V code ไม่ตรง: ได้ V82 แต่ควรเป็น V13 → อาจเป็นรหัสปลอม!
TK-0605-44444-5R-0C-V17-D26,ไม่ถูกต้อง,605,4,4,4,4,4,20,5,0,V17,V10,V code ไม่ตรง: ได้ V17 แต่ควรเป็น V10 → อาจเป็นรหัสปลอม!
TK-0754-43443-5R-0C-V37-D26,ไม่ถูกต้อง,754,4,3,4,4,3,18,5,0,V37,V06,V code ไม่ตรง: ได้ V37 แต่ควรเป็น V06 → อาจเป็นรหัสปลอม!
TK-0031-43444-5R-0C-V58-D26,ไม่ถูกต้อง,31,4,3,4,4,4,19,5,0,V58,V98,V code ไม่ตรง: ได้ V58 แต่ควรเป็น V98 → อาจเป็นรหัสปลอม!
TK-0003-44444-5R-0C-V06-D26,ไม่ถูกต้อง,3,4,4,4,4,4,20,5,0,V06,V02,V code ไม่ตรง: ได้ V06 แต่ควรเป็น V02 → อาจเป็นรหัสปลอม!
TK-0045-44344-5R-0C-V55-D26,ไม่ถูกต้อง,45,4,4,3,4,4,19,5,0,V55,V06,V code ไม่ตรง: ได้ V55 แต่ควรเป็น V06 → อาจเป็นรหัสปลอม!
TK-0528-44444-5R-0C-V23-D26,ไม่ถูกต้อง,528,4,4,4,4,4,20,5,0,V23,V14,V code ไม่ตรง: ได้ V23 แต่ควรเป็น V14 → อาจเป็นรหัสปลอม!
TK-0815-43334-5R-0C-V55-D26,ไม่ถูกต้อง,815,4,3,3,3,4,17,5,0,V55,V99,V code ไม่ตรง: ได้ V55 แต่ควรเป็น V99 → อาจเป็นรหัสปลอม!
TK-0381-44444-5R-0C-V21-D26,ไม่ถูกต้อง,381,4,4,4,4,4,20,5,0,V21,V11,V code ไม่ตรง: ได้ V21 แต่ควรเป็น V11 → อาจเป็นรหัสปลอม!
TK-0363-44444-5R-0C-V38-D26,ไม่ถูกต้อง,363,4,4,4,4,4,20,5,0,V38,V11,V code ไม่ตรง: ได้ V38 แต่ควรเป็น V11 → อาจเป็นรหัสปลอม!
TK-0078-44444-5R-0C-V09-D26,ไม่ถูกต้อง,78,4,4,4,4,4,20,5,0,V09,V14,V code ไม่ตรง: ได้ V09 แต่ควรเป็น V14 → อาจเป็นรหัสปลอม!
TK-0121-43344-5R-0C-V47-D26,ไม่ถูกต้อง,121,4,3,3,4,4,18,5,0,V47,V96,V code ไม่ตรง: ได้ V47 แต่ควรเป็น V96 → อาจเป็นรหัสปลอม!
TK-0501-43443-5R-0C-V76-D26,ไม่ถูกต้อง,501,4,3,4,4,3,18,5,0,V76,V96,V code ไม่ตรง: ได้ V76 แต่ควรเป็น V96 → อาจเป็นรหัสปลอม!
TK-0169-44444-5R-0C-V39-D26,ไม่ถูกต้อง,169,4,4,4,4,4,20,5,0,V39,V15,V code ไม่ตรง: ได้ V39 แต่ควรเป็น V15 → อาจเป็นรหัสปลอม!
TK-2237-43444-5R-0C-V36-D26,ไม่ถูกต้อง,2237,4,3,4,4,4,19,5,0,V36,V08,V code ไม่ตรง: ได้ V36 แต่ควรเป็น V08 → อาจเป็นรหัสปลอม!
TK-0187-43444-5R-0C-V64-D26,ไม่ถูกต้อง,187,4,3,4,4,4,19,5,0,V64,V10,V code ไม่ตรง: ได้ V64 แต่ควรเป็น V10 → อาจเป็นรหัสปลอม!
TK-2165-44344-5R-0C-V61-D26,ไม่ถูกต้อง,2165,4,4,3,4,4,19,5,0,V61,V11,V code ไม่ตรง: ได้ V61 แต่ควรเป็น V11 → อาจเป็นรหัสปลอม!
TK-0269-43444-5R-0C-V52-D26,ไม่ถูกต้อง,269,4,3,4,4,4,19,5,0,V52,V11,V code ไม่ตรง: ได้ V52 แต่ควรเป็น V11 → อาจเป็นรหัสปลอม!
TK-0383-43444-5R-0C-V37-D26,ไม่ถูกต้อง,383,4,3,4,4,4,19,5,0,V37,V08,V code ไม่ตรง: ได้ V37 แต่ควรเป็น V08 → อาจเป็นรหัสปลอม!
TK-0370-43344-5R-0C-V60-D26,ไม่ถูกต้อง,370,4,3,3,4,4,18,5,0,V60,V02,V code ไม่ตรง: ได้ V60 แต่ควรเป็น V02 → อาจเป็นรหัสปลอม!
TK-0043-44444-5R-0C-V95-D26,ไม่ถูกต้อง,43,4,4,4,4,4,20,5,0,V95,V06,V code ไม่ตรง: ได้ V95 แต่ควรเป็น V06 → อาจเป็นรหัสปลอม!
TK-0787-43444-5R-0C-V13-D26,ไม่ถูกต้อง,787,4,3,4,4,4,19,5,0,V13,V16,V code ไม่ตรง: ได้ V13 แต่ควรเป็น V16 → อาจเป็นรหัสปลอม!
TK-2049-44344-5R-0C-V26-D26,ไม่ถูกต้อง,2049,4,4,3,4,4,19,5,0,V26,V12,V code ไม่ตรง: ได้ V26 แต่ควรเป็น V12 → อาจเป็นรหัสปลอม!
TK-2250-43344-5R-0C-V29-D26,ไม่ถูกต้อง,2250,4,3,3,4,4,18,5,0,V29,V01,V code ไม่ตรง: ได้ V29 แต่ควรเป็น V01 → อาจเป็นรหัสปลอม!
TK-0506-44444-5R-0C-V61-D26,ไม่ถูกต้อง,506,4,4,4,4,4,20,5,0,V61,V10,V code ไม่ตรง: ได้ V61 แต่ควรเป็น V10 → อาจเป็นรหัสปลอม!
TK-0476-44344-5R-0C-V20-D26,ไม่ถูกต้อง,476,4,4,3,4,4,19,5,0,V20,V14,V code ไม่ตรง: ได้ V20 แต่ควรเป็น V14 → อาจเป็นรหัสปลอม!
TK-0662-43444-5R-0C-V09-D26,ไม่ถูกต้อง,662,4,3,4,4,4,19,5,0,V09,V08,V code ไม่ตรง: ได้ V09 แต่ควรเป็น V08 → อาจเป็นรหัสปลอม!
TK-0517-44444-5R-0C-V28-D26,ไม่ถูกต้อง,517,4,4,4,4,4,20,5,0,V28,V12,V code ไม่ตรง: ได้ V28 แต่ควรเป็น V12 → อาจเป็นรหัสปลอม!
TK-0079-44444-5R-0C-V03-D26,ไม่ถูกต้อง,79,4,4,4,4,4,20,5,0,V03,V15,V code ไม่ตรง: ได้ V03 แต่ควรเป็น V15 → อาจเป็นรหัสปลอม!
TK-0309-33344-5R-0C-V19-D26,ไม่ถูกต้อง,309,3,3,3,4,4,17,5,0,V19,V01,V code ไม่ตรง: ได้ V19 แต่ควรเป็น V01 → อาจเป็นรหัสปลอม!
TK-0151-44444-5R-0C-V48-D26,ไม่ถูกต้อง,151,4,4,4,4,4,20,5,0,V48,V06,V code ไม่ตรง: ได้ V48 แต่ควรเป็น V06 → อาจเป็นรหัสปลอม!
TK-0371-44444-5R-0C-V18-D26,ไม่ถูกต้อง,371,4,4,4,4,4,20,5,0,V18,V10,V code ไม่ตรง: ได้ V18 แต่ควรเป็น V10 → อาจเป็นรหัสปลอม!
